bib,name,gender,country,age_group,point,overall_rank,group_rank,gender_rank,time_overall,time_swim,time_bike,time_run,time_T1,time_T2,link,certificate
261,"Duflou, Guillaume",male,fra,30-34,"3,381",182,27,164,11:30:44,01:10:26,05:50:38,04:20:02,00:04:01,00:05:37,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=261&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=261&rd=20161112
972,"Cheng Luan, Ooi",female,mys,50-54,"2,927",647,8,87,15:31:39,01:49:45,07:22:41,06:00:37,00:10:22,00:08:14,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=972&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=972&rd=20161112
565,"Lim, Seng Tian",male,mys,40-44,"1,000",612,101,530,15:16:28,01:36:13,07:17:05,06:08:45,00:07:48,00:06:37,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=565&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=565&rd=20161112
718,"Eng, Jee Koon",male,sgp,40-44,"1,576",494,72,425,14:15:48,01:15:04,07:11:07,05:37:36,00:06:09,00:05:52,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=718&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=718&rd=20161112
338,"Chee Kian, Liaw",male,mys,30-34,"1,000",629,96,545,15:23:43,01:37:42,07:27:36,05:58:41,00:11:21,00:08:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=338&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=338&rd=20161112
582,"Tang, Song Huat",male,mys,40-44,0,--,--,--,DNF,01:33:53,--:--:--,--:--:--,00:15:58,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=582&rd=2016-11-12,
417,"NG, AIK EE",male,sgp,35-39,"2,811",315,54,266,12:56:09,01:31:53,06:12:00,05:01:25,00:06:59,00:03:52,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=417&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=417&rd=20161112
18,"Jeanin, Guillaume",male,fra,PRO,0,--,--,--,DNF,00:55:17,04:54:23,--:--:--,00:01:55,00:01:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=18&rd=2016-11-12,
204,"Davies, Ella",female,aus,25-29,"5,000",219,1,28,11:59:53,01:13:30,06:28:38,04:10:39,00:03:41,00:03:25,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=204&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=204&rd=20161112
844,"Ujiie, Masahiro",male,jpn,45-49,"4,392",71,10,64,10:24:55,01:09:06,05:27:07,03:40:38,00:04:18,00:03:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=844&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=844&rd=20161112
734,"Cook, Emma",female,aus,40-44,"3,903",290,14,45,12:42:29,01:19:04,06:18:50,04:55:22,00:05:01,00:04:12,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=734&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=734&rd=20161112
834,"Lista, Reujenson",male,phl,45-49,"1,808",470,70,404,14:00:15,01:27:17,06:40:13,05:45:01,00:03:39,00:04:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=834&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=834&rd=20161112
782,"Kim, Byeongkweon",male,kor,45-49,0,--,--,--,DNF,01:38:07,07:54:26,--:--:--,00:07:47,00:06:49,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=782&rd=2016-11-12,
210,"Chew, Wai Hoe",male,mys,30-34,"1,244",517,79,445,14:28:50,01:33:51,06:55:15,05:46:28,00:08:10,00:05:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=210&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=210&rd=20161112
481,"Han, Aik Kwang",male,mys,35-39,"1,000",715,136,618,16:05:48,01:38:34,07:16:36,06:52:31,00:09:26,00:08:41,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=481&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=481&rd=20161112
857,"Ong, Gim-Siong",male,sgp,45-49,"1,097",566,83,488,14:59:32,01:35:44,06:59:16,05:47:03,00:09:27,00:28:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=857&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=857&rd=20161112
311,"Lee, Eugene",male,mys,30-34,"3,047",216,36,190,11:58:34,01:27:33,05:59:50,04:18:20,00:07:28,00:05:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=311&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=311&rd=20161112
1205,"Hartanto, Andrew",male,mys,55-59,"1,000",796,24,694,16:43:01,01:32:52,07:36:57,07:15:54,00:10:48,00:06:30,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1205&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1205&rd=20161112
823,"Tahir, Ahmadul",male,mys,45-49,"2,854",274,41,234,12:33:06,01:08:22,06:51:03,04:27:07,00:03:29,00:03:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=823&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=823&rd=20161112
327,"Mantilla, Jerry",male,phl,30-34,"2,561",282,48,240,12:39:05,01:17:57,06:15:58,04:54:18,00:04:13,00:06:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=327&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=327&rd=20161112
230,"Ang, Alvin",male,sgp,30-34,"1,000",608,92,527,15:14:18,01:20:43,07:35:14,06:05:09,00:06:22,00:06:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=230&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=230&rd=20161112
621,"Couturier, Gaël",male,mco,40-44,"1,000",690,112,597,15:51:27,01:26:59,06:48:16,06:06:31,00:10:31,01:19:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=621&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=621&rd=20161112
314,"Chan, Bin Iuan",male,mys,30-34,"1,717",442,67,381,13:49:24,01:37:57,06:37:22,05:16:36,00:09:30,00:07:59,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=314&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=314&rd=20161112
524,"Eliot, Wayne",male,aus,35-39,"3,113",269,48,229,12:31:02,01:01:33,06:18:00,04:58:30,00:04:41,00:08:18,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=524&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=524&rd=20161112
687,"Wang, Xiaolin",male,chn,40-44,"3,642",175,22,157,11:23:37,01:23:02,05:41:20,04:07:32,00:06:46,00:04:57,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=687&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=687&rd=20161112
710,"Ng, Saw Ping",male,mys,40-44,"2,414",335,45,284,13:05:57,01:31:07,06:52:07,04:33:13,00:06:30,00:03:00,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=710&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=710&rd=20161112
389,"Effendy, Bachtiar",male,idn,35-39,"1,000",674,127,582,15:43:22,01:27:17,07:08:48,06:40:10,00:13:17,00:13:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=389&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=389&rd=20161112
1251,"Egashira, Noriaki",male,jpn,30-34,"1,747",433,65,372,13:46:55,01:37:25,07:09:26,04:39:54,00:06:44,00:13:26,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1251&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1251&rd=20161112
1258,"Sakai, Sam",male,jpn,45-49,"4,305",84,13,76,10:32:12,01:11:30,05:24:11,03:51:19,00:02:57,00:02:15,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1258&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1258&rd=20161112
499,"Bin Nen, Usmadi",male,mys,35-39,"2,884",304,52,257,12:50:05,01:21:29,06:32:23,04:46:57,00:04:37,00:04:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=499&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=499&rd=20161112
626,"Santos, Luis Diogo",male,prt,40-44,"4,513",50,3,46,10:11:03,00:58:28,05:18:55,03:45:16,00:02:49,00:05:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=626&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=626&rd=20161112
1277,"Smith, Andrew",male,nzl,40-44,0,--,--,--,10:05:44,01:01:58,05:13:51,03:44:28,00:02:59,00:02:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1277&rd=2016-11-12,
826,"Kim Leng, Ng",male,mys,45-49,"1,000",689,98,596,15:51:24,01:46:20,07:32:22,06:13:40,00:09:07,00:09:55,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=826&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=826&rd=20161112
511,"Teng, Chin Keat",male,mys,35-39,0,--,--,--,DNF,01:41:01,--:--:--,--:--:--,00:06:06,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=511&rd=2016-11-12,
794,"Fogel, Johan",male,swe,45-49,"4,248",92,14,83,10:36:57,01:11:11,05:26:24,03:54:42,00:02:22,00:02:18,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=794&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=794&rd=20161112
979,"Ong, Boon Hin",male,mys,55-59,"1,079",734,23,637,16:18:04,01:37:51,07:23:38,07:00:30,00:06:41,00:09:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=979&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=979&rd=20161112
1269,"Wong, Kok Wee",male,sgp,40-44,"1,939",428,62,367,13:45:31,01:22:40,06:55:41,05:09:29,00:07:18,00:10:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1269&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1269&rd=20161112
564,"Wong Kee Kwang, Allan",male,mys,40-44,"2,971",259,32,223,12:19:31,01:15:33,06:05:37,04:38:11,00:10:15,00:09:55,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=564&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=564&rd=20161112
534,"Ikeda, Masashi",male,jpn,35-39,"1,273",580,112,502,15:04:22,01:36:48,07:10:51,06:03:55,00:07:07,00:05:41,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=534&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=534&rd=20161112
967,"Tsukamoto, Atsuko",female,jpn,50-54,"4,100",457,6,63,13:53:54,01:39:55,07:11:21,04:48:56,00:09:05,00:04:37,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=967&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=967&rd=20161112
44,"Li, Shiao-Yu",female,twn,PRO,"4,332",69,6,7,10:21:11,01:05:28,05:31:13,03:40:13,00:02:27,00:01:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=44&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=44&rd=20161112
477,"Lee, Hua Qun Melvin",male,sgp,35-39,"1,739",506,94,436,14:25:31,01:33:03,06:53:49,05:43:51,00:04:27,00:10:21,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=477&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=477&rd=20161112
1264,"Lacson, Frank",male,phl,50-54,"3,186",334,14,283,13:05:43,01:17:24,06:21:59,05:16:46,00:04:06,00:05:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1264&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1264&rd=20161112
899,"Gay, Michael",male,usa,45-49,"2,309",366,53,313,13:18:33,01:27:11,06:26:32,05:08:24,00:08:40,00:07:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=899&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=899&rd=20161112
700,"Cagurangan, Jose Mari",male,phl,40-44,"1,000",744,123,646,16:21:17,01:34:51,07:28:45,06:56:03,00:09:57,00:11:41,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=700&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=700&rd=20161112
559,"Jusoh, Nur Syahariah",female,mys,35-39,"1,178",652,12,88,15:33:41,01:59:10,07:14:56,06:00:51,00:10:35,00:08:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=559&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=559&rd=20161112
192,"Zakaria, Taufik",male,mys,25-29,"1,089",562,41,484,14:56:42,01:23:30,06:50:58,06:16:25,00:08:12,00:17:37,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=192&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=192&rd=20161112
410,"Yeo, Mark",male,sgp,35-39,0,--,--,--,DNF,01:31:56,08:50:30,--:--:--,00:11:57,00:17:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=410&rd=2016-11-12,
486,"Banday, Paul",male,phl,35-39,"2,444",377,72,323,13:26:45,01:33:45,06:36:06,05:04:46,00:06:18,00:05:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=486&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=486&rd=20161112
54,"Siddall, Laura",female,gbr,PRO,"4,852",24,3,3,09:37:51,01:00:33,05:05:57,03:27:09,00:02:24,00:01:48,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=54&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=54&rd=20161112
980,"Rowe, Christopher",male,nzl,55-59,0,--,--,--,DNF,01:35:04,--:--:--,--:--:--,00:14:51,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=980&rd=2016-11-12,
755,"Gray, Megan",female,aus,40-44,"4,368",236,11,34,12:03:46,01:06:37,06:00:29,04:48:51,00:03:55,00:03:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=755&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=755&rd=20161112
45,"Hufe, Mareen",female,deu,PRO,"4,882",23,2,2,09:35:24,01:00:37,05:06:25,03:24:30,00:02:17,00:01:35,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=45&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=45&rd=20161112
500,"Acero, Richard",male,phl,35-39,"1,000",791,156,690,16:40:18,01:28:37,08:15:45,06:46:53,00:04:20,00:04:43,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=500&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=500&rd=20161112
546,"Paredes, Laarni",female,phl,35-39,"1,989",510,9,71,14:26:05,01:33:07,07:04:33,05:39:54,00:03:59,00:04:32,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=546&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=546&rd=20161112
973,"Boys, Dee",female,aus,50-54,"4,634",341,3,52,13:09:25,01:14:48,06:16:10,05:31:08,00:03:09,00:04:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=973&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=973&rd=20161112
608,"Nithi-Uthai, Nattapong",male,tha,40-44,0,--,--,--,DNF,01:19:02,07:55:53,--:--:--,00:07:32,00:07:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=608&rd=2016-11-12,
305,"Wan Abdul Rahman, Wan Zulhamli",male,mys,30-34,"1,066",548,82,471,14:43:43,01:55:03,07:00:00,05:33:56,00:05:38,00:09:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=305&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=305&rd=20161112
470,"Cruz, Sir Joseph Amarado",male,phl,35-39,"1,000",802,157,699,16:45:38,01:40:08,08:30:38,06:20:59,00:09:32,00:04:21,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=470&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=470&rd=20161112
271,"Siah, Kevin",male,mys,30-34,"3,116",206,33,183,11:52:53,01:08:01,06:16:49,04:23:51,00:02:43,00:01:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=271&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=271&rd=20161112
892,"Osman Rani, Azran",male,mys,45-49,"2,150",396,60,340,13:31:49,01:27:49,06:41:48,05:08:07,00:09:02,00:05:03,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=892&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=892&rd=20161112
302,"Mohd Shahru, Afiq Syazwan",male,mys,30-34,"2,879",251,41,215,12:12:38,01:24:02,06:00:29,04:38:41,00:05:27,00:03:59,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=302&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=302&rd=20161112
219,"Sagarzazu, Imanol",male,esp,30-34,"4,797",20,3,19,09:32:46,01:00:57,05:12:29,03:14:15,00:02:20,00:02:45,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=219&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=219&rd=20161112
551,"Lim, Phaik Ean",female,mys,35-39,"1,000",814,15,107,16:50:21,02:02:24,07:53:53,06:28:06,00:14:36,00:11:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=551&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=551&rd=20161112
594,"Muhammad Zain, Shazharn",male,mys,40-44,"1,000",625,102,542,15:22:28,01:39:25,07:12:10,06:16:02,00:06:08,00:08:43,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=594&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=594&rd=20161112
943,"Fritz, Peter",male,can,50-54,"2,852",401,20,345,13:33:32,01:28:58,06:38:36,05:10:18,00:08:47,00:06:53,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=943&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=943&rd=20161112
325,"Ghazali, Muhammad",male,mys,30-34,"1,208",524,80,450,14:31:53,01:35:21,06:27:31,06:18:17,00:06:14,00:04:30,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=325&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=325&rd=20161112
109,"Navarro, Noel Eliezer",male,phl,18-24,0,--,--,--,DNF,01:29:48,--:--:--,--:--:--,00:07:05,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=109&rd=2016-11-12,
446,"Orquiza, Retzel",male,phl,35-39,"3,331",252,46,216,12:12:49,01:17:43,06:12:54,04:34:46,00:04:21,00:03:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=446&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=446&rd=20161112
241,"Walshe, Paul",male,irl,30-34,"2,138",352,57,299,13:14:23,01:27:36,05:54:35,05:34:39,00:13:40,00:03:53,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=241&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=241&rd=20161112
553,"Tan, Jasmine",female,sgp,35-39,0,--,--,--,DNF,01:48:01,08:27:00,--:--:--,00:15:50,00:10:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=553&rd=2016-11-12,
322,"Catindig, Rodel",male,phl,30-34,0,--,--,--,DNF,01:42:24,08:32:47,--:--:--,00:15:56,00:03:18,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=322&rd=2016-11-12,
250,"Wei Seng, Ngee",male,mys,30-34,"2,331",321,53,272,12:58:16,01:22:14,06:04:10,05:21:04,00:04:39,00:06:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=250&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=250&rd=20161112
301,"Parr, Luke",male,aus,30-34,"3,606",151,22,137,11:11:59,01:02:03,05:50:16,04:13:34,00:03:02,00:03:04,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=301&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=301&rd=20161112
